quote,classe,methode of collection,groupe,source URL
قد يبطئ النصر لأن بنية الأمة المؤمنة لم تنضج بعد نضجها، ولم يتم بعد تمامها، ولم تحشد بعد طاقاتها، ولم تتحفز كل خلية وتتجمع لتعرف أقصى المذخور فيها من قوى واستعدادات.. فلو نالت النصر حينئذ لفقدته وشيكاً لعدم قدرتها على حمايته طويلاً! قد يبطئ النصر حتى تبذل الأمة المؤمنة آخر ما في طوقها من قوة، وآخر ما تملكه من رصيد، فلا تستبقي عزيزاً ولا غالياً، لا تبذله هيناً رخيصاً في سبيل الله.. قد يبطئ النصر حتى تجرب الأمة المؤمنة آخر قواها، فتدرك أن هذه القوى وحدها بدون سند من الله لا تكفل النصر.. إنّما يتنزل النصر من عند الله عندما تبذل آخر ما في طوقها ثم تكل الأمر بعدها إلى الله.. قد يبطئ النصر لتزيد الأمة المؤمنة صلتها بالله، وهي تعاني وتتألم وتبذل، ولا تجد لها سنداً إلّا الله، ولا متوجهاً إلّا إليه وحده في الضراء.. وهذه الصلة هي الضمانة الأولى لاستقامتها على النهج بعد النصر عندما يأذن به الله.. فلا تطغى ولا تنحرف عن الحق والعدل والخير الذي نصرها به الله.. قد يبطئ النصر لأن الأمة المؤمنة لم تتجرد بعد في كفاحها وبذلها وتضحياتها لله ولدعوته فهي تقاتل لمغنم تحققه، أو تقاتل حمية لذاتها، أو تقاتل شجاعة أمام أعدائها.. والله يريد أن يكون الجهاد له وحده وفي سبيله، بريئاً من المشاعر الأخرى التي تلابسه.. وقد سئل رسول الله صلّى الله عليه وسلّم الرجل يقاتل حمية والرجل يقاتل شجاعة والرجل يقاتل ليرى، فأيها في سبيل الله ؟ فقال:(من قاتل لتكون كلمة الله هي العليا فهو في سبيل الله). قد يبطئ النصر لأن في الشر الذي تكافحه الأمة المؤمنة بقية من خير، يريد الله أن يجرد الشر منها ليتمحض خالصاً، ويذهب وحده هالكاً، لا تتلبس به ذرة من خير تذهب في الغمار! قد يبطئ النصر لأن الباطل الذي تحاربه الأمة المؤمنة لم ينكشف زيفه للناس تماماً، فلو غلبه المؤمنون حينئذ فقد يجد له أنصاراً من المخدوعين فيه، لم يقتنعوا بعد بفساده وضرورة زواله، فتظل له جذور في نفوس الأبرياء الذين لم تنكشف لهم الحقيقة، فيشاء الله أن يبقى الباطل حتى يتكشف عارياً للناس، ويذهب غير مأسوف عليه من ذي بقية! قد يبطئ النصر لأن البيئة لا تصلح بعدُ لاستقبال الحق والخير والعدل الذي تمثله الأمة المؤمنة.. فلو انتصرت حينئذ للقيت معارضة من البيئة لا يستقر لها معها قرار.. فيظل الصراع قائماً حتى تتهيأ النفوس من حوله لاستقبال الحق الظافر، ولاستبقائه! من أجل هذا كله، ومن أجل غيره مما يعلمه الله قد يبطئ النصر، فتتضاعف التضحيات، وتتضاعف الآلام، مع دفاع الله عن الذين آمنوا وتحقيق النصر لهم في النهاية.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
١ حكم عن الشجاعة,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
٢ أمثال عن الشجاعة والمواجهة,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
٣ أقوال عن القوة والشجاعة,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
٤ قصيدة الرأي قبل شجاعة الشجعان,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
ذات صلة,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
 أقوال عن الشجاعة,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
 عبارات عن الشجاعة,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الشجاعة أهم الصفات الإنسانية لأنّها الصفة التي تضمن باقي الصفات.    ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
لا عظمة من دون شجاعة.   ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
لما حكم القاضي على عمر بالإعدام شنقاً حتّى الموت، قهقه عمر بكل شجاعة قائلاً: الحكم حكم الله لا حكمكم المزيف.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الشجاعة مصدرها التفكير.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
نحن لا يمكن أن نتعلم الشجاعة والصبر إذا كان كل شيء في العالم مليء بالفرح.   ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
يبدو الأسد في القفص أكثر ألفة لأنّه في القفص يكون في مأمن من الناس.  ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الشجاعة وسيلة للخوف والثقة. ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
عندما تُدافع عن أفكارك أمام العامة، يجب عليك أن تكون قوياً وشجاعاً للعيش مِن أجلها.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الجبناء يهربون من الخطر والخطر يفر من وجه الشجعان.   ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الشجاعة لا تعرف المستحيل. ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
في الأخطار العظيمة تظهر الشجاعة العظيمة.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الشجاعة بلا حذر حصان أعمى.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
ليست الشجاعة أن تقول ما تعتقد، إنّما الشجاعة أن تعتقد كل ما تقول.   ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الشجاعة تقود إلى النجوم والخوف يقود إلى الموت.  ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الجريء ينتصر على الخطر قبل أن يراه.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
ثلاثة لا يعرفون إلّا في ثلاثة : الشجاع في الحرب، والكريم في الحاجة، والحليم عند الغضب. ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
عليك أن تتحلى بالشجاعة الكافية لاستخدام عقلك.    ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الفشل لا يهم، فمن الشجاعة أن تجعل من نفسك أضحوكة.  ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
فقدان الشجاعة يؤلم أكثر من الصبر.  ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
ستتحقق كل أحلامك إذا كنت تملك الشجاعة لمطاردتها.    ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
سنعمل معاً لدعم الشجاعة حيث هناك خوف، لتشجيع التفاوض عندما يكون هناك صراع، وإعطاء الأمل حيث يوجد اليأس.  ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
يعطيك أحد الأشخاص المحبوبين بشدّة القوة، في حين أن حب شخص ما يمنحك الشجاعة بعمق.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
يتطلب الأمر قدراً كبيراً من الشجاعة للوقوف في وجه أعدائنا، ولكن بقدر ما يمكن أن نواجه أصدقاءنا.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
النجاح ليس نهاية، والفشل ليس قاتلاً، إنّما الشجاعة لمواجهة هذه التهم.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
كنت أريد منك أن ترى ما هي الشجاعة الحقيقية، بدلاً من فكرة أنّ الشجاعة هي رجل يحمل مسدسًا في يده.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
هل يمكن للرجل أن يكون شجاعاً إذا كان خائفاً؟ هذه هي المرة الوحيدة التي يستطيع فيها الرجل أن يكون شجاعاً.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
لا يمكنك السباحة من أجل آفاق جديدة حتّى تكون لديك الشجاعة لتغيب عن الشاطئ.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
لا تخف من مخاوفك، إنهم ليسوا هناك لتخويفك، إنهم هناك ليعلموك أنّ شيئًا ما يستحق ذلك.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
شجاعتي ترتفع دائماً في كل محاولة لتخويفي.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
أمتلك شجاعة كافية للثقة في الحب مرةً أخرى.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الحياة تتقلص وتتوسع بما يتناسب مع شجاعة الشخص.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الشجاعة هي مقاومة الخوف والسيطرة على الخوف، وليس غياب الخوف.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
إنّ الحياة تضعنا أمام تحدٍّ لاختبار شجاعتنا واستعدادنا للتغيير، في مثل هذه اللحظة ليس هناك نقطة من التظاهر.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
كن شجاعًا للوقوف على ما تؤمن به حتّى لو كنت تقف بمفردك.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
تكمن الشجاعة فى القدرة على التعافي.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
ليست الشجاعة أن تقول ما تعتقد، إنّما الشجاعة أن تعتقد كل ما تقول.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
نحن متواضعون دون ضعف، وأقوياء بلا غرور. ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
السعادة ليست في الجمال، ولا في الغنى، ولا في الحب، ولا في القوة، ولا في الصحة، السعادة في استخدامنا العاقل لكلّ هذه الأشياء.  ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
من نهكني علمني القوة.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
لا قوة كقوة الضمير، ولا مجد كمجد الذكاء.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
العقل البشري قوة من قوى النفس لا يستهان بها. ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
المعرفة والقوة الإنسانية مترادفان.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
أساس النجاح في الإدارة هو أن تستفيد أقصى ما يمكن من قوة الآخرين، وأقل ما يمكن من ضعف الآخرين. ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
إنّ المعرفة لم تعد قوة في عصر السرعة والإنترنت والكمبيوتر، إنّما تطبيق المعرفة هو القوة.    ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
إنّ قوة الفكر قادرة على إحداث المرض والشفاء منه.     ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
اللسان والأسلوب هما قوة عشواء، أمّا الكتابة فهي فعل تضامن تاريخي.  ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
أحلامنا ومشاعرنا التي تتغلغل في قلوبنا هي مفاتيح سحرية يمكنها أن تحرر الكثير الكثير من الطاقة والقوة.   ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
إن العلم والحياة لا يصنعان الأخلاق وإنّما يصنعان القوة، إنّ القوة دائماً ضدّ الأخلاق، لهذا لا ينتظر ازدهار الأخلاق مستقبلاً بل نمو القوة الإنسانية. ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
الضعيف لا يغفر، فالمغفرة شيمة القوي.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
أقوى شيء في الكون كله، أقوى من الجيوش وأقوى من القوة المجتمعة للعالم بأسره، هي فكرة آن أوان خروجها إلى النور.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
مظاهر الحياة لا تتجزأ، والقوة قوة فيها جميعاً، والضعف ضعف فيها جميعاً كذلك.   ,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
كل قوة لا يكون مبعثها القلب تكون ضعفاً.,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
يقول المتنبي:,الشجاعةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9
ذات صلة,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
 أجمل ما قيل في التسامح,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
 أقوال عن التسامح,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
من يعف عن الشرير دائماً يضر بالصالح أحياناً.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
التسامح اقتصاد القلب، التسامح يوفر نفقات الغضب وتكاليف الكراهية وإزهاق الأرواح.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
عاشرْ بمعروفٍ وسامحْ من اعتدى ودافعْ ولكن بالتي هي أَحْسَنُ.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
التسامح هو الشكل النهائي للحب.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
لأن أندم على العفو خير من أن أندم على العقوبة.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
اغفر يا بني، فالإنسان يبقى إنساناً، لا بد أن يخطئ.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
في العفو لذة لا نجدها في الانتقام.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
التسامح هو العبير الذي يصبه البنفسج على القدم التي سحقته.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
سامح صديقك إن زلت به قدم، فلا يسلم إنسان من الزلل,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
التسامح هو مفتاح الفعل والحرية.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
أيها الناس اسمعوا وعوا، لا أرى لكم والله من خلاص الا في النسيان، فلا تشقوا بذاكرتكم بعد الآن.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
هناك أناس بخصوص بعض المشاكل يظهرون تسامحاً عظيما وهذا في كثير من الأحيان لأنهم لا يهتمون.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
الشجعان لا يخشون التسامح من أجل السلام.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
التعاطف الإنساني يربطنا ببعضنا ليس بالشفقة أو بالتسامح، ولكن كبشر تعلموا كيفية تحويل المعاناة المشتركة إلى أمل للمستقبل.,السماحةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D9%86_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D9%85%D8%AD_%D9%88%D8%A7%D9%84%D8%B9%D9%81%D9%88
